24.457,33.908,1
26.325,32.177,1
18.648,47.311,1
22.186,42.697,1
26.555,31.854,1
24.361,34.203,1
22.868,32.215,1
23.614,33.728,1
24.002,36.483,1
27.052,33.608,1
21.682,34.261,1
24.469,39.215,1
21.75,38.004,1
24.644,37.689,1
28.026,36.016,1
25.41,32.377,1
24.93,39.858,1
22.739,39.278,1
25.591,38.182,1
25.718,42.41,1
26.985,34.339,1
27.898,32.577,1
24.504,32.729,1
22.839,37.462,1
25.382,36.682,1
25.155,39.139,1
26.978,36.55,1
25.96,34.782,1
25.193,30.509,1
28.262,32.063,1
24.65,38.551,1
23.282,31.757,1
22.503,33.221,1
23.256,31.632,1
25.712,34.665,1
22.147,36.74,1
25.278,32.713,1
26.576,33.888,1
24.044,33.951,1
24.616,38.402,1
24.512,30.375,1
27.923,34.535,1
27.133,34.118,1
22.392,33.694,1
24.572,32.436,1
22.378,36.487,1
25.86,38.341,1
25.158,37.773,1
22.926,33.153,1
26.369,31.93,1
24.476,41.576,1
21.516,43.604,1
28.262,32.549,1
26.379,38.37,1
25.142,38.122,1
22.768,35.169,1
25.388,32.176,1
23.114,42.356,1
24.71,35.959,1
28.195,34.69,1
28.579,35.552,1
23.774,35.868,1
24.553,28.777,1
23.37,38.673,1
25.323,40,1
24.828,32.001,1
24.248,37.52,1
25.469,33.88,1
27.264,31.964,1
24.245,36.512,1
25.669,37.408,1
26.088,42.125,1
26.066,36.284,1
28.762,29.999,1
25.684,32.313,1
24.879,36.215,1
23.281,34.551,1
23.915,38.009,1
28.578,35.161,1
21.426,40.463,1
23.204,36.101,1
22.881,34.774,1
23.495,41.226,1
24.186,36.158,1
27.354,27.347,1
26.476,29.785,1
27.688,33.504,1
23.342,34.165,1
24.16,37.674,1
25.316,34.606,1
23.635,29.329,1
26.603,35.752,1
21.769,42.539,1
25.418,29.534,1
26.019,37.808,1
26.621,39.1,1
23.709,38.186,1
23.954,32.881,1
23.407,34.697,1
26.561,30.886,1
25.549,33.177,1
26.245,32.121,1
22.064,36.956,1
25.662,39.738,1
25.935,26.614,1
25.735,32.208,1
26.245,37.642,1
26.172,34.225,1
29.049,34.891,1
24.081,37.088,1
23.977,35.969,1
24.32,33.716,1
25.224,34.255,1
24.34,34.955,1
24.591,32.568,1
26.143,35.607,1
25.421,34.242,1
23.633,40.066,1
24.698,36.113,1
23.768,40.115,1
27.899,35.323,1
28.213,36.689,1
23.997,37.227,1
26.148,32.46,1
26.077,36.574,1
24.715,32.67,1
25.366,32.195,1
25.49,35.814,1
27.104,37.002,1
26.649,35.636,1
24.146,35.55,1
25.576,37.138,1
26.94,32.66,1
25.053,34.33,1
20.325,36.166,1
21.357,33.519,1
25.677,30.829,1
22.496,40.283,1
22.798,32.328,1
23.641,35.949,1
23.293,35.342,1
26.107,39.187,1
25.59,29.647,1
23.144,28.655,1
28.39,32.144,1
24.645,26.296,1
25.359,30.118,1
24.48,31.954,1
26.725,32.317,1
26.867,30.299,1
27.057,33.974,1
22.971,31.338,1
25.436,39.952,1
21.298,37.858,1
25.542,31.823,1
25.689,26.541,1
24.348,32.069,1
20.833,33.9,1
25.071,35.728,1
21.335,34.112,1
27.185,37.627,1
25.223,31.941,1
26.415,36.035,1
24.226,32.151,1
20.964,35.629,1
26.831,36.341,1
24.236,32.974,1
25.46,37.292,1
22.484,32.771,1
22.771,29.277,1
24.592,33.316,1
26.118,31.587,1
26.752,37.574,1
23.128,31.204,1
24.005,32.322,1
27.673,40.972,1
22.59,34.253,1
25.546,37.383,1
25.456,47.412,1
26.543,35.663,1
25.901,30.288,1
23.245,32.108,1
29.104,33.398,1
23.537,28.738,1
25.365,34.944,1
24.042,36.767,1
23.702,36.037,1
26.573,37.896,1
28.742,30.36,1
23.286,34.372,1
24.332,38.572,1
27.051,27.45,1
27.475,37.558,1
28.147,32.426,1
25.206,37.199,1
23.92,42.328,1
22.293,41.413,1
22.225,37.951,1
22.154,36.981,1
22.729,36.941,1
25.105,37.288,1
23.022,38.025,1
24.551,38.478,1
24.005,41.902,1
25.127,31.338,1
27.846,34.245,1
25.716,31.044,1
23.995,34.502,1
26.582,33.241,1
26.852,27.187,1
24.277,35.029,1
26.541,37.002,1
22.316,33.459,1
21.966,39.615,1
25.921,39.076,1
23.379,35.18,1
28.604,30.783,1
24.97,36.957,1
24.27,30.083,1
25.606,32.948,1
27.926,37.644,1
27.858,34.31,1
26.245,38.302,1
24.87,28.356,1
26.997,39,1
22.414,32.893,1
27.18,35.014,1
25.968,39.48,1
24.078,38.282,1
23.924,34.083,1
24.524,28.612,1
22.888,39.015,1
22.827,36.873,1
24.64,36.983,1
27.548,34.57,1
28.432,33.63,1
23.338,33.231,1
22.43,38.185,1
26.602,32.458,1
28.711,36.48,1
27.318,35.232,1
20.298,42.397,1
24.217,34.683,1
21.944,38.228,1
24.072,28.803,1
28.635,39.856,1
24.894,36.736,1
24.389,28.839,1
23.61,34.78,1
27.52,38.596,1
24.225,28.653,1
21.025,31.551,1
24.26,38.316,1
28.09,42.288,1
25.99,38.785,1
25.133,37.118,1
23.468,34.387,1
27.298,32.531,1
22.018,32.151,1
27.025,32.404,1
26.804,32.907,1
20.639,38.581,1
23.635,26.279,1
27.33,32.322,1
23.27,37.862,1
25.51,34.773,1
23.083,32.761,1
24.49,36.961,1
22.566,33.213,1
26.185,25.557,1
25.236,33.737,1
23.86,38.127,1
25.153,38.38,1
22.304,36.87,1
27.928,39.733,1
27.401,39.632,1
22.975,34.773,1
28.429,33.131,1
27.185,30.581,1
22.863,38.502,1
24.589,28.358,1
25.623,26.1,1
19.82,37.177,1
26.748,30.006,1
22.79,32.608,1
26.794,28.244,1
26.615,26.226,1
23.844,34.529,1
24.516,28.833,1
23.441,41.721,1
19.904,38.727,1
24.263,44.168,1
25.617,33.191,1
26.115,34.821,1
25.68,32.057,1
23.813,38.748,1
23.685,35.04,1
26.238,36.186,1
26.736,34.174,1
25.991,27.102,1
25.202,38.437,1
27.29,33.73,1
24.03,39.446,1
23.623,29.533,1
24.119,40.393,1
24.242,35.683,1
22.759,34.436,1
25.183,38.399,1
22.818,37.445,1
19.92,31.453,1
23.43,33.855,1
26.046,36.15,1
26.41,35.981,1
26.476,28.731,1
25.881,31.368,1
