3.9914,7.5319,1
9.6009,-1.7152,1
-10.303,-5.6208,1
0.94598,-10.474,1
1.7981,-10.375,1
0.97557,8.1743,1
-12.415,-0.70787,1
-5.6566,-9.5893,1
-4.4358,-10.265,1
-2.1676,7.4125,1
-7.0339,11.699,1
3.7899,14.411,1
3.8198,-9.6611,1
7.0925,-7.1346,1
1.4154,14.336,1
13.894,7.471,1
6.9588,-7.7725,1
11.467,10.504,1
-10.39,-5.9641,1
8.8291,-4.5278,1
12.099,9.576,1
3.7866,14.128,1
-9.0399,-7.2875,1
-2.6389,-10.656,1
9.5749,-0.067296,1
-12.119,0.72584,1
6.4677,13.368,1
2.1937,-3.3864,1
-7.1483,11.75,1
4.7447,-9.4813,1
-8.7721,10.062,1
-1.3078,-4.2696,1
7.506,5.4694,1
16.105,0.71854,1
9.6674,-1.4977,1
-11.066,6.4898,1
-2.639,6.9638,1
14.238,6.9617,1
1.8576,-10.62,1
4.709,7.249,1
-12.01,4.2371,1
-11.822,-1.4571,1
7.63,5.0569,1
-11.773,-2.4268,1
-3.5259,-3.8376,1
2.3463,14.322,1
-4.2968,-3.4037,1
13.706,7.8698,1
13.824,6.7507,1
4.7773,-9.1403,1
7.5123,12.764,1
15.787,2.3471,1
-6.0779,-0.45398,1
-2.2821,13.788,1
-7.0991,-8.875,1
-7.3199,-8.6527,1
4.6344,13.844,1
14.921,5.1212,1
-0.7624,-4.6208,1
-8.6261,-7.1668,1
7.2982,-6.8615,1
1.8995,8.0568,1
9.7009,-2.8558,1
0.19611,14.298,1
13.684,6.937,1
-2.8429,6.6842,1
-12.315,-0.8032,1
-12.42,3.2043,1
14.083,7.2078,1
8.6916,3.7859,1
-2.5939,-4.0041,1
3.3183,-2.1134,1
1.8607,-10.585,1
6.0306,13.473,1
-1.9857,-4.2535,1
-5.6041,-0.88704,1
-6.0128,0.93736,1
1.9724,-10.419,1
-6.0145,0.9496,1
-5.7603,3.073,1
3.4003,-10.068,1
-1.4629,-4.4154,1
0.78472,14.601,1
2.4649,14.259,1
9.6003,11.596,1
2.4227,-10.243,1
14.071,6.8031,1
2.8723,-10.264,1
-3.601,-3.5939,1
-9.5031,-6.4757,1
5.6443,6.9375,1
-3.275,13.426,1
-0.9815,14.113,1
12.458,9.5351,1
2.4264,14.401,1
-5.9552,1.9084,1
-6.7052,11.951,1
3.1566,7.6428,1
6.0657,13.392,1
9.4895,1.363,1
-8.1841,-8.1876,1
-1.2046,7.9888,1
7.6629,-6.609,1
8.2625,12.329,1
-5.8389,3.0178,1
2.4657,-10.278,1
10.733,10.854,1
-12.106,0.63278,1
-12.306,3.4119,1
-1.4685,14.367,1
15.736,0.62172,1
-6.4941,-8.9015,1
-5.5623,3.4493,1
6.725,-7.7774,1
3.4543,-1.81,1
-12.595,1.7013,1
9.7891,-0.52314,1
3.4379,0.62937,1
-4.9332,12.9,1
-5.7422,-9.7507,1
12.71,8.8534,1
-6.2183,0.95026,1
-5.5461,3.7506,1
-7.5757,-8.6118,1
-9.01,10.113,1
-5.9384,1.6315,1
6.2857,6.2158,1
1.4146,7.9608,1
9.6087,-0.19923,1
-11.507,5.4139,1
-12.004,4.6392,1
9.938,-0.79254,1
9.5081,0.57567,1
0.78175,-4.4923,1
9.6761,-0.78196,1
-6.1026,2.7536,1
-11.999,-2.5876,1
1.8916,-4.0938,1
-11.297,6.032,1
-4.1268,13.315,1
-7.0347,-8.829,1
-3.1292,-3.6213,1
6.6125,13.673,1
7.887,-6.8094,1
4.0277,7.8795,1
-9.1871,9.6533,1
-12.478,0.0044116,1
15.739,2.555,1
-9.1714,-6.7013,1
2.3821,14.383,1
-2.0841,7.1638,1
-6.9346,12.086,1
1.8318,8.3674,1
-11.975,-2.0834,1
-7.691,-8.0692,1
-3.5501,13.465,1
-11.454,5.5011,1
9.9394,11.533,1
-2.2882,-10.839,1
-1.8087,7.6257,1
0.48872,-10.542,1
8.7919,-5.135,1
6.8875,5.6274,1
-6.4356,-9.1442,1
14.346,6.1372,1
-8.6977,-7.5543,1
-1.8605,-4.3368,1
8.0603,12.614,1
-12.168,0.99053,1
-11.259,-3.349,1
9.4708,-1.3402,1
0.86838,-10.608,1
13.12,8.538,1
6.2384,13.701,1
2.9569,0.84648,1
2.7395,-10.071,1
1.6576,14.614,1
